Timestamp,TrafficCount
2020-02-16 23:00:00,2067.0
2020-02-17 00:00:00,2222.0
2020-02-17 01:00:00,2377.0
2020-02-17 02:00:00,2532.0
2020-02-17 03:00:00,2687.0
2020-02-17 04:00:00,2842.0
2020-02-17 05:00:00,2997.0
2020-02-17 06:00:00,3152.0
2020-02-17 07:00:00,3307.0
2020-02-17 08:00:00,3462.0
2020-02-17 09:00:00,3617.0
2020-02-17 10:00:00,13520.0
2020-02-17 11:00:00,15044.0
2020-02-17 12:00:00,10907.0
2020-02-17 13:00:00,11561.0
2020-02-17 14:00:00,16620.0
2020-02-17 15:00:00,12419.0
2020-02-17 16:00:00,7707.0
2020-02-17 17:00:00,6606.0
2020-02-17 18:00:00,4874.0
2020-02-17 19:00:00,3115.0
2020-02-17 20:00:00,1668.0
2020-02-17 21:00:00,819.0
2020-02-17 22:00:00,3152.0
2020-02-17 23:00:00,1982.0
2020-02-18 00:00:00,708.0
2020-02-18 01:00:00,561.0
2020-02-18 02:00:00,345.0
2020-02-18 03:00:00,247.0
2020-02-18 04:00:00,366.0
2020-02-18 05:00:00,478.0
2020-02-18 06:00:00,997.0
2020-02-18 07:00:00,3778.0
2020-02-18 08:00:00,10252.0
2020-02-18 09:00:00,18227.0
2020-02-18 10:00:00,32822.0
2020-02-18 11:00:00,43705.0
2020-02-18 12:00:00,27778.0
2020-02-18 13:00:00,30905.0
2020-02-18 14:00:00,31418.0
2020-02-18 15:00:00,25820.0
2020-02-18 16:00:00,24414.0
2020-02-18 17:00:00,19752.0
2020-02-18 18:00:00,15151.0
2020-02-18 19:00:00,9358.0
2020-02-18 20:00:00,7094.0
2020-02-18 21:00:00,4557.0
2020-02-18 22:00:00,3323.0
2020-02-18 23:00:00,1479.0
2020-02-19 00:00:00,910.0
2020-02-19 01:00:00,607.0
2020-02-19 02:00:00,402.0
2020-02-19 03:00:00,370.0
2020-02-19 04:00:00,436.0
2020-02-19 05:00:00,446.0
2020-02-19 06:00:00,1358.0
2020-02-19 07:00:00,3053.0
2020-02-19 08:00:00,8466.0
2020-02-19 09:00:00,18943.0
2020-02-19 10:00:00,27345.0
2020-02-19 11:00:00,30707.0
2020-02-19 12:00:00,24932.0
2020-02-19 13:00:00,26665.0
2020-02-19 14:00:00,32337.0
2020-02-19 15:00:00,25782.0
2020-02-19 16:00:00,23083.0
2020-02-19 17:00:00,18466.0
2020-02-19 18:00:00,14514.0
2020-02-19 19:00:00,8659.0
2020-02-19 20:00:00,4547.0
2020-02-19 21:00:00,3565.0
2020-02-19 22:00:00,2925.0
2020-02-19 23:00:00,971.0
2020-02-20 00:00:00,840.0
2020-02-20 01:00:00,437.0
2020-02-20 02:00:00,562.0
2020-02-20 03:00:00,169.0
2020-02-20 04:00:00,283.0
2020-02-20 05:00:00,659.0
2020-02-20 06:00:00,1954.0
2020-02-20 07:00:00,3579.0
2020-02-20 08:00:00,8477.0
2020-02-20 09:00:00,17352.0
2020-02-20 10:00:00,25799.0
2020-02-20 11:00:00,28764.0
2020-02-20 12:00:00,23460.0
2020-02-20 13:00:00,26226.0
2020-02-20 14:00:00,32851.0
2020-02-20 15:00:00,22919.0
2020-02-20 16:00:00,20978.0
2020-02-20 17:00:00,17519.0
2020-02-20 18:00:00,15122.0
2020-02-20 19:00:00,8464.0
2020-02-20 20:00:00,4365.0
2020-02-20 21:00:00,3121.0
2020-02-20 22:00:00,3057.0
2020-02-20 23:00:00,1086.0
2020-02-21 00:00:00,984.0
2020-02-21 01:00:00,488.0
2020-02-21 02:00:00,630.0
2020-02-21 03:00:00,349.0
2020-02-21 04:00:00,239.0
2020-02-21 05:00:00,742.0
2020-02-21 06:00:00,727.0
2020-02-21 07:00:00,1954.0
2020-02-21 08:00:00,5123.0
2020-02-21 09:00:00,10251.0
2020-02-21 10:00:00,17411.0
2020-02-21 11:00:00,22033.0
2020-02-21 12:00:00,14882.0
2020-02-21 13:00:00,19052.0
2020-02-21 14:00:00,19697.0
2020-02-21 15:00:00,13278.0
2020-02-21 16:00:00,12998.0
2020-02-21 17:00:00,9789.0
2020-02-21 18:00:00,7537.0
2020-02-21 19:00:00,4938.0
2020-02-21 20:00:00,2958.0
2020-02-21 21:00:00,1893.0
